OrderID,Carrier,Origin,Distance_KM,Weight_KG,Cost_USD,Emission_Factor,CO2_kg
1912,Air-Express,London,13634,1224.131522727639,3084.7763082050706,0.5,8344.904590434315
1913,Air-Express,London,10116,330.77682492521166,3984.940037584756,0.5,1673.0691804717205
1914,Ocean-Freight,New York,529,2194.883073003576,6078.171348294723,0.01,11.610931456188917
1915,Rail-Link,London,7048,2717.4754974191324,3697.207065453812,0.03,574.5830191743013
1916,Ocean-Freight,Singapore,11851,4788.105457480923,6417.398703770294,0.01,567.4383777660643
1917,Ocean-Freight,New York,1510,974.7187796538232,1022.6300485269873,0.01,14.718253572772731
1918,Ground-Truck,London,4159,4729.159516011854,4147.238134841959,0.11,2163.543186980263
1919,Ground-Truck,Shanghai,2079,223.4533212116344,1427.2088983315475,0.11,51.101540027888674
1920,Air-Express,Singapore,3045,2871.155234350676,3014.446392696769,0.5,4371.333844298904
1921,Ground-Truck,London,825,4694.178449521408,7217.263393341689,0.11,425.99669429406777
1922,Ground-Truck,London,726,4680.486165994777,7601.5411186066,0.11,373.7836252163429
1923,Rail-Link,London,4113,3332.7936890747155,3876.285675796365,0.03,411.23341329492916
1924,Ground-Truck,Singapore,801,2837.5894967366144,4605.749885916932,0.11,250.0200105574631
1925,Ocean-Freight,Singapore,1626,3956.011482928465,5073.616335633097,0.01,64.32474671241684
1926,Rail-Link,Singapore,4130,3989.850214385504,7698.247358378132,0.03,494.342441562364
1927,Ocean-Freight,Singapore,13231,436.6014182449235,1338.4987851549708,0.01,57.76673364798583
1928,Air-Express,Shanghai,5811,2283.1192153197585,2843.3355677659583,0.5,6633.602880111559
1929,Ground-Truck,Shanghai,14148,3971.844118808877,1678.6931131729186,0.11,6181.301565219878
1930,Ground-Truck,Singapore,2080,2427.356790110833,6710.086743995487,0.11,555.3792335773586
1931,Rail-Link,New York,2904,2615.3908911009057,6440.43094371098,0.03,227.85285443271087
1932,Ground-Truck,Singapore,7891,984.6121341340446,2438.6397431786845,0.11,854.653178549692
1933,Air-Express,Shanghai,14623,875.6174617675811,3546.824223711238,0.5,6402.077071713668
1934,Rail-Link,London,7770,3967.980013509075,1177.7766040371057,0.03,924.9361411489654
1935,Ground-Truck,New York,5529,3924.641111416686,1332.0000103038246,0.11,2386.927477552514
1936,Ocean-Freight,New York,5860,922.942683955126,7782.58922785634,0.01,54.08444127977038
1937,Rail-Link,New York,10212,4797.111583194777,3332.0552918783264,0.03,1469.6431046275518
1938,Rail-Link,Singapore,10577,2180.641823631533,4846.146768255958,0.03,691.9394570565219
1939,Ground-Truck,New York,10190,2959.2234531158515,4087.721209331609,0.11,3316.9935685975584
1940,Ground-Truck,London,3985,1176.1511112922426,6571.083912349641,0.11,515.5658396349546
1941,Air-Express,London,5446,2367.072109691127,3342.4770476081208,0.5,6445.53735468894
1942,Air-Express,Singapore,9601,2896.0878038456326,3540.40220565058,0.5,13902.66950236096
1943,Ground-Truck,Singapore,13149,4884.277313114099,7492.41285020123,0.11,7064.569862915102
1944,Ground-Truck,Singapore,2159,2728.284573553515,2252.671673103614,0.11,647.9403033732243
1945,Ocean-Freight,Singapore,12589,1441.0487840254325,1226.994161705012,0.01,181.41363142096168
1946,Ocean-Freight,New York,7487,296.88287630501566,1320.20047249779,0.01,22.22762094895652
1947,Air-Express,New York,684,3084.197478516508,793.490692237171,0.5,1054.7955376526456
1948,Ocean-Freight,New York,5957,3262.6580111661,1821.979805867428,0.01,194.3565377251646
1949,Ocean-Freight,London,14117,1273.6432093002152,2848.4256965347927,0.01,179.80021185691137
1950,Ground-Truck,Shanghai,9026,4930.338323779954,2510.475722969422,0.11,4895.1357081481665
1951,Air-Express,London,10189,4408.736034391469,674.8420595792377,0.5,22460.305727207335
1952,Ground-Truck,Singapore,1810,358.2535480970861,4460.2851402079,0.11,71.32828142612983
1953,Ground-Truck,Shanghai,1084,2586.867094122342,5694.583914534594,0.11,308.45803230314806
1954,Ocean-Freight,London,12257,2799.652828261763,7237.432885209144,0.01,343.15344716004427
1955,Air-Express,Singapore,4338,3148.4307062321272,1699.477226283748,0.5,6828.9462018174845
1956,Ocean-Freight,London,6405,1101.2822120506703,1580.836783365488,0.01,70.53712568184542
1957,Air-Express,Shanghai,5976,1386.4848487599106,2162.096481796136,0.5,4142.816728094613
1958,Ocean-Freight,New York,4455,329.89728335164784,903.8703919683866,0.01,14.696923973315913
1959,Ground-Truck,London,5714,1586.1591439901297,389.702610949189,0.11,996.9644683635561
1960,Rail-Link,Shanghai,9423,3051.5981768846545,1815.186821381188,0.03,862.656288623523
1961,Ground-Truck,Singapore,5459,644.81545207843,7318.005625588533,0.11,387.2052308185764
1962,Rail-Link,New York,10892,1937.596344005008,492.0036781901893,0.03,633.1289813670763
1963,Ground-Truck,New York,4150,3778.5250518357648,393.70380645495095,0.11,1724.8966861630265
1964,Ground-Truck,New York,4927,744.7683465233177,2391.7089591746085,0.11,403.6421007652425
1965,Ocean-Freight,London,344,3201.92300935221,7658.755380783723,0.01,11.014615152171602
1966,Air-Express,Singapore,6210,4086.121868673869,5854.109291402846,0.5,12687.408402232364
1967,Ground-Truck,Singapore,13431,2429.104685848118,1466.6484396765327,0.11,3588.7835539188677
1968,Rail-Link,Shanghai,14959,483.9315580886093,1621.9938413808986,0.03,217.1739653234252
1969,Air-Express,New York,3326,2257.007292505816,1147.5458477217908,0.5,3753.4031274371723
1970,Ground-Truck,New York,13873,3566.916887905522,4422.228624502067,0.11,5443.222178450464
1971,Rail-Link,New York,9621,2710.3166965716373,4219.116436806244,0.03,782.2787081314717
1972,Ocean-Freight,Shanghai,9434,4043.4112149644993,6973.89404715712,0.01,381.4554140197509
1973,Air-Express,Singapore,13803,1023.7565023952424,4768.498663754662,0.5,7065.455501280765
1974,Ocean-Freight,New York,5289,282.176180702781,3698.613680820836,0.01,14.924298197370089
1975,Rail-Link,Singapore,6799,4847.8763452667,1777.2435189118669,0.03,988.8213381440488
1976,Ocean-Freight,Singapore,11051,4400.416227106896,5989.493771942359,0.01,486.2899972575831
1977,Ocean-Freight,London,12572,3917.1044034518777,7035.042018343425,0.01,492.45836560197006
1978,Air-Express,London,7421,2384.550582127955,2428.923024543086,0.5,8847.874934985775
1979,Ground-Truck,New York,14829,3210.970828060173,3720.952413645418,0.11,5237.703505023474
1980,Ground-Truck,London,14949,3556.820616782797,2697.906968832421,0.11,5848.800254031464
1981,Air-Express,New York,10370,4487.069390283843,502.5652918377731,0.5,23265.454788621722
1982,Ground-Truck,Singapore,11754,1510.4433612477803,6150.662504976549,0.11,1952.9126394917052
1983,Rail-Link,New York,3547,1418.1014730003278,5908.69028280509,0.03,150.90017774196488
1984,Rail-Link,Shanghai,1634,2271.7188070987418,4442.49341360357,0.03,111.35965592398033
1985,Ground-Truck,Shanghai,8945,1157.0125892427554,5093.372238791138,0.11,1138.442537185409
1986,Rail-Link,Singapore,5944,3241.176028168791,4518.328046862742,0.03,577.9665093430588
1987,Air-Express,New York,3767,473.9057854078365,474.0438147435755,0.5,892.6015468156601
1988,Air-Express,New York,446,3445.063670486582,1021.0063248883334,0.5,768.2491985185078
1989,Rail-Link,Shanghai,4930,2923.9113071457177,328.0414554910103,0.03,432.4464823268516
1990,Air-Express,Shanghai,6458,2213.6156233659835,3454.872196562276,0.5,7147.764847848761
1991,Air-Express,London,3236,2392.001659462947,3962.878924484844,0.5,3870.2586850110483
1992,Air-Express,Shanghai,8426,1536.7676399979714,6393.586953668206,0.5,6474.402067311454
1993,Ground-Truck,London,12718,2189.15469339884,6788.848165675903,0.11,3062.58363297111
1994,Ocean-Freight,London,9435,728.4008278905923,2760.949981021549,0.01,68.72461811147738
1995,Ocean-Freight,Singapore,3828,2336.0126190438373,6293.00010470671,0.01,89.4225630569981
1996,Rail-Link,London,10381,3286.3723667717395,7475.516656740193,0.03,1023.4749461837229
1997,Rail-Link,New York,4441,2469.9081046136216,1862.250663100292,0.03,329.06585677767276
1998,Air-Express,New York,7126,3576.664216462613,3664.6217739558406,0.5,12743.65460325629
1999,Rail-Link,New York,7474,475.0038276208015,4552.475886827162,0.03,106.5053582291361
2000,Ground-Truck,New York,14832,2533.121288011735,2368.456633836759,0.11,4132.838043816906
